codigo_provincia,provincia_residencia,fecha,positividad
112,Aisén,2021-11-28,0.0693640262748324
112,Aisén,2021-11-29,0.06845327776620637
112,Aisén,2021-11-30,0.06533079355313288
112,Aisén,2021-12-01,0.05984292595926995
112,Aisén,2021-12-02,0.06060255981575113
112,Aisén,2021-12-03,0.05817771397813551
112,Aisén,2021-12-04,0.06174299551243598
112,Aisén,2021-12-05,0.054146623630349805
112,Aisén,2021-12-06,0.054038579044937606
112,Aisén,2021-12-07,0.05727991561960751
112,Aisén,2021-12-08,0.06716034356170947
112,Aisén,2021-12-09,0.06935961684532009
112,Aisén,2021-12-10,0.06615694759239246
112,Aisén,2021-12-11,0.06043587416386951
112,Aisén,2021-12-12,0.07234063606863142
112,Aisén,2021-12-13,0.06769836090761644
112,Aisén,2021-12-14,0.058637426774636195
112,Aisén,2021-12-15,0.04883937142684263
112,Aisén,2021-12-16,0.04257370726644163
112,Aisén,2021-12-17,0.0401733401514711
112,Aisén,2021-12-18,0.03212505041304052
112,Aisén,2021-12-19,0.048085280658985055
112,Aisén,2021-12-20,0.047726248157095405
112,Aisén,2021-12-21,0.05772712705024513
112,Aisén,2021-12-22,0.05695004325147098
112,Aisén,2021-12-23,0.05692123560015879
112,Aisén,2021-12-24,0.05658952396813756
112,Aisén,2021-12-25,0.06998238111099471
112,Aisén,2021-12-26,0.050952630373926895
112,Aisén,2021-12-27,0.04943574140456644
112,Aisén,2021-12-28,0.04244832591291136
112,Aisén,2021-12-29,0.04718629148037001
112,Aisén,2021-12-30,0.052293411711030836
112,Aisén,2021-12-31,0.05771428509635619
112,Aisén,2022-01-01,0.05384523747730857
112,Aisén,2022-01-02,0.04742675223982462
112,Aisén,2022-01-03,0.0514282574869048
112,Aisén,2022-01-04,0.05000298161520901
112,Aisén,2022-01-05,0.04412844348260636
112,Aisén,2022-01-06,0.039702167498811655
112,Aisén,2022-01-07,0.04100398318911655
112,Aisén,2022-01-08,0.03364467582980919
112,Aisén,2022-01-09,0.041163472822290395
112,Aisén,2022-01-10,0.040535045286005315
112,Aisén,2022-01-11,0.04477316127813023
112,Aisén,2022-01-12,0.04600868251365147
112,Aisén,2022-01-13,0.0471701226994819
112,Aisén,2022-01-14,0.0458564937996461
112,Aisén,2022-01-15,0.06812808186070785
112,Aisén,2022-01-16,0.07399641122069317
112,Aisén,2022-01-17,0.07751860216956483
112,Aisén,2022-01-18,0.08357197658297165
112,Aisén,2022-01-19,0.08989758790858297
112,Aisén,2022-01-20,0.10065582237914521
112,Aisén,2022-01-21,0.10827677631981528
112,Aisén,2022-01-22,0.10112179208503477
112,Aisén,2022-01-23,0.10793441884669686
112,Aisén,2022-01-24,0.11853629146551475
112,Aisén,2022-01-25,0.12236111952412757
112,Aisén,2022-01-26,0.12936884153184958
112,Aisén,2022-01-27,0.1360997728512436
112,Aisén,2022-01-28,0.1360166697826628
112,Aisén,2022-01-29,0.15257015025804482
112,Aisén,2022-01-30,0.15758969538953024
112,Aisén,2022-01-31,0.15800144928132945
112,Aisén,2022-02-01,0.1630667570999061
112,Aisén,2022-02-02,0.17326076062724297
112,Aisén,2022-02-03,0.17119483730500548
112,Aisén,2022-02-04,0.1773493883522573
112,Aisén,2022-02-05,0.16970527807656807
112,Aisén,2022-02-06,0.19348209649624362
112,Aisén,2022-02-07,0.20380592925605714
112,Aisén,2022-02-08,0.22923074674997593
112,Aisén,2022-02-09,0.23706704625294212
112,Aisén,2022-02-10,0.25079618520311137
112,Aisén,2022-02-11,0.2639465127127066
112,Aisén,2022-02-12,0.28201069490732356
112,Aisén,2022-02-13,0.30486086061463213
112,Aisén,2022-02-14,0.2994838918740047
112,Aisén,2022-02-15,0.28318424837042067
112,Aisén,2022-02-16,0.2844078124920739
112,Aisén,2022-02-17,0.274104572203256
112,Aisén,2022-02-18,0.27871379949885866
112,Aisén,2022-02-19,0.27381774169685585
112,Aisén,2022-02-20,0.23526898886238873
112,Aisén,2022-02-21,0.23389899508174394
112,Aisén,2022-02-22,0.22838768925741357
112,Aisén,2022-02-23,0.21806806246826904
112,Aisén,2022-02-24,0.21736437945373982
112,Aisén,2022-02-25,0.19205318796302231
112,Aisén,2022-02-26,0.1728411075264521
112,Aisén,2022-02-27,0.15583430480536364
112,Aisén,2022-02-28,0.15023175353554824
112,Aisén,2022-03-01,0.1528242799077993
112,Aisén,2022-03-02,0.1479402750237944
112,Aisén,2022-03-03,0.14859096817351844
112,Aisén,2022-03-04,0.14986502231572327
112,Aisén,2022-03-05,0.143607391058092
112,Aisén,2022-03-06,0.1345761923717209
112,Aisén,2022-03-07,0.13195150386383608
112,Aisén,2022-03-08,0.11928426080080777
112,Aisén,2022-03-09,0.10748083954064606
112,Aisén,2022-03-10,0.10398238251684089
112,Aisén,2022-03-11,0.10855184773748412
112,Aisén,2022-03-12,0.10565196983760622
112,Aisén,2022-03-13,0.096368150208959
112,Aisén,2022-03-14,0.09800075213151717
112,Aisén,2022-03-15,0.09425225458637562
112,Aisén,2022-03-16,0.09778775329290049
112,Aisén,2022-03-17,0.09270436863193574
112,Aisén,2022-03-18,0.08384777189201811
112,Aisén,2022-03-19,0.08444177248601871
112,Aisén,2022-03-20,0.08609012413437037
112,Aisén,2022-03-21,0.07899430921977577
112,Aisén,2022-03-22,0.07528501868341235
112,Aisén,2022-03-23,0.07245301631724849
112,Aisén,2022-03-24,0.06281282773870375
112,Aisén,2022-03-25,0.06035308678017345
112,Aisén,2022-03-26,0.05484910255278496
112,Aisén,2022-03-27,0.07449195969564211
112,Aisén,2022-03-28,0.07149952878559106
112,Aisén,2022-03-29,0.0736989897020331
112,Aisén,2022-03-30,0.07036829030109959
112,Aisén,2022-03-31,0.07163371742056397
112,Aisén,2022-04-01,0.06791910108597624
112,Aisén,2022-04-02,0.06184007373035313
112,Aisén,2022-04-03,0.03505435944463885
112,Aisén,2022-04-04,0.03061438018614779
112,Aisén,2022-04-05,0.024371792585069624
112,Aisén,2022-04-06,0.020287895712711213
112,Aisén,2022-04-07,0.02272800219008477
112,Aisén,2022-04-08,0.02078683257068343
112,Aisén,2022-04-09,0.02078683257068343
112,Aisén,2022-04-10,0.03507254685639771
112,Aisén,2022-04-11,0.03567245383117519
112,Aisén,2022-04-12,0.03264249837247626
112,Aisén,2022-04-13,0.03410471369338723
112,Aisén,2022-04-14,0.027368487767295807
112,Aisén,2022-04-15,0.02414614619908958
112,Aisén,2022-04-16,0.029072254573473812
112,Aisén,2022-04-17,0.022305337280240728
112,Aisén,2022-04-18,0.021020866362374938
112,Aisén,2022-04-19,0.020729195857938476
112,Aisén,2022-04-20,0.02151451748284031
112,Aisén,2022-04-21,0.022457211603405927
112,Aisén,2022-04-22,0.022457211603405927
112,Aisén,2022-04-23,0.01753110322902169
112,Aisén,2022-04-24,0.010012306236540487
112,Aisén,2022-04-25,0.010657566123450202
112,Aisén,2022-04-26,0.011010179258018225
112,Aisén,2022-04-27,0.0071663219658850705
112,Aisén,2022-04-28,0.009220023485346668
112,Aisén,2022-04-29,0.009220023485346668
112,Aisén,2022-04-30,0.009220023485346668
112,Aisén,2022-05-01,0.02112478539010857
112,Aisén,2022-05-02,0.02059153737645742
112,Aisén,2022-05-03,0.01951742352038868
112,Aisén,2022-05-04,0.0215407625002494
112,Aisén,2022-05-05,0.017516617631034105
112,Aisén,2022-05-06,0.018668691363753
112,Aisén,2022-05-07,0.018668691363753
112,Aisén,2022-05-08,0.006763929458991096
112,Aisén,2022-05-09,0.007759064355054785
112,Aisén,2022-05-10,0.01031008476321805
112,Aisén,2022-05-11,0.00991697209712795
112,Aisén,2022-05-12,0.011024391809198824
112,Aisén,2022-05-13,0.00987231807647993
112,Aisén,2022-05-14,0.019724534825248403
112,Aisén,2022-05-15,0.03071354581425939
112,Aisén,2022-05-16,0.02934434141608221
112,Aisén,2022-05-17,0.030761574976172913
112,Aisén,2022-05-18,0.032694858323472936
112,Aisén,2022-05-19,0.031587438611402056
112,Aisén,2022-05-20,0.03952394654790999
112,Aisén,2022-05-21,0.03647445088757689
112,Aisén,2022-05-22,0.03606745048057649
112,Aisén,2022-05-23,0.040610821741760554
112,Aisén,2022-05-24,0.04040196626974719
112,Aisén,2022-05-25,0.037826598901166665
112,Aisén,2022-05-26,0.042222203296771066
112,Aisén,2022-05-27,0.03428569536026313
112,Aisén,2022-05-28,0.03181197860083208
112,Aisén,2022-05-29,0.021229968018821502
112,Aisén,2022-05-30,0.01774317610579461
112,Aisén,2022-05-31,0.01631297015613786
112,Aisén,2022-06-01,0.02409479353016513
112,Aisén,2022-06-02,0.0236674431028147
112,Aisén,2022-06-03,0.02890990706087499
112,Aisén,2022-06-04,0.04600947416044209
112,Aisén,2022-06-05,0.06981899796996589
112,Aisén,2022-06-06,0.08068174470800538
112,Aisén,2022-06-07,0.09505014028758108
112,Aisén,2022-06-08,0.09861173976953025
112,Aisén,2022-06-09,0.11060517774062184
112,Aisén,2022-06-10,0.11841565069336649
112,Aisén,2022-06-11,0.10923197722397873
112,Aisén,2022-06-12,0.10222917610353055
112,Aisén,2022-06-13,0.10441142008905323
112,Aisén,2022-06-14,0.09813049862956034
112,Aisén,2022-06-15,0.10213828518629915
112,Aisén,2022-06-16,0.10504451777525546
112,Aisén,2022-06-17,0.11074158086445053
112,Aisén,2022-06-18,0.10399118839977235
112,Aisén,2022-06-19,0.08718446571069673
112,Aisén,2022-06-20,0.09199167400627711
112,Aisén,2022-06-21,0.08157500733961046
112,Aisén,2022-06-22,0.07968135486271301
112,Aisén,2022-06-23,0.07509914462012542
112,Aisén,2022-06-24,0.06274573310626613
112,Aisén,2022-06-25,0.07255735006074024
112,Aisén,2022-06-26,0.09119089043341104
112,Aisén,2022-06-27,0.07766871289654562
112,Aisén,2022-06-28,0.09455822732300585
112,Aisén,2022-06-29,0.08972882956121966
112,Aisén,2022-06-30,0.08988934320487937
112,Aisén,2022-07-01,0.0982392984975405
112,Aisén,2022-07-02,0.0959201890355739
112,Aisén,2022-07-03,0.1249056962819507
112,Aisén,2022-07-04,0.13695637091373564
112,Aisén,2022-07-05,0.13593987236029126
112,Aisén,2022-07-06,0.13431161459609897
112,Aisén,2022-07-07,0.14048394336775588
112,Aisén,2022-07-08,0.13631941017096463
112,Aisén,2022-07-09,0.1337853588564255
112,Aisén,2022-07-10,0.11295202552309218
112,Aisén,2022-07-11,0.10425211911621733
112,Aisén,2022-07-12,0.10364627881572054
112,Aisén,2022-07-13,0.10639123644789622
112,Aisén,2022-07-14,0.09756822365250095
112,Aisén,2022-07-15,0.09959125508729709
112,Aisén,2022-07-16,0.09534947353904683
112,Aisén,2022-07-17,0.08504727573684902
112,Aisén,2022-07-18,0.08789845305375958
112,Aisén,2022-07-19,0.08520270605266907
112,Aisén,2022-07-20,0.08291126315972241
112,Aisén,2022-07-21,0.08490882270236262
112,Aisén,2022-07-22,0.08394399232576755
112,Aisén,2022-07-23,0.09652980468274694
112,Aisén,2022-07-24,0.10861771677065904
112,Aisén,2022-07-25,0.1103190521584351
112,Aisén,2022-07-26,0.1100465829058334
112,Aisén,2022-07-27,0.11305410170282587
112,Aisén,2022-07-28,0.10833129303913051
112,Aisén,2022-07-29,0.10548229019012767
112,Aisén,2022-07-30,0.1000781548517818
112,Aisén,2022-07-31,0.08511216845722397
112,Aisén,2022-08-01,0.08073981429205213
112,Aisén,2022-08-02,0.07905861559098588
112,Aisén,2022-08-03,0.07788017279525483
112,Aisén,2022-08-04,0.08186281492147926
112,Aisén,2022-08-05,0.08301735658235004
112,Aisén,2022-08-06,0.0780278607840307
112,Aisén,2022-08-07,0.07870813289287425
112,Aisén,2022-08-08,0.07888735486273049
112,Aisén,2022-08-09,0.08042764895621607
112,Aisén,2022-08-10,0.08113413263337146
112,Aisén,2022-08-11,0.08213271797081009
112,Aisén,2022-08-12,0.08465101353982353
112,Aisén,2022-08-13,0.08815241410004762
112,Aisén,2022-08-14,0.08747214199120408
112,Aisén,2022-08-15,0.09467637598794407
112,Aisén,2022-08-16,0.09923564650466139
112,Aisén,2022-08-17,0.09959863755088225
112,Aisén,2022-08-18,0.09331109045791819
112,Aisén,2022-08-19,0.08882383921565043
112,Aisén,2022-08-20,0.08763336302517423
112,Aisén,2022-08-21,0.09350844032882297
112,Aisén,2022-08-22,0.09417380911563387
112,Aisén,2022-08-23,0.08624769267887915
112,Aisén,2022-08-24,0.0824833410884406
112,Aisén,2022-08-25,0.08273004684103827
112,Aisén,2022-08-26,0.07963725694621791
112,Aisén,2022-08-27,0.0689229712319322
112,Aisén,2022-08-28,0.04944245175141272
112,Aisén,2022-08-29,0.03844927304859697
112,Aisén,2022-08-30,0.03395451968166315
112,Aisén,2022-08-31,0.03408771981486328
112,Aisén,2022-09-01,0.028658794500789904
112,Aisén,2022-09-02,0.02853669437868978
112,Aisén,2022-09-03,0.03719470303669844
112,Aisén,2022-09-04,0.059172725014720415
112,Aisén,2022-09-05,0.05739646913127358
112,Aisén,2022-09-06,0.06262382323080813
112,Aisén,2022-09-07,0.060508181862830315
112,Aisén,2022-09-08,0.061637001408173096
112,Aisén,2022-09-09,0.06154363072656712
112,Aisén,2022-09-10,0.06308970370121153
112,Aisén,2022-09-11,0.04111168172318955
112,Aisén,2022-09-12,0.04113177414834526
112,Aisén,2022-09-13,0.03659135332885467
112,Aisén,2022-09-14,0.03424479023462803
112,Aisén,2022-09-15,0.032575031422012075
112,Aisén,2022-09-16,0.02790649734171329
112,Aisén,2022-09-17,0.017702415709060226
112,Aisén,2022-09-18,0.041511939518584035
112,Aisén,2022-09-19,0.05020032715434009
112,Aisén,2022-09-20,0.051661621586433615
112,Aisén,2022-09-21,0.05468555843389987
112,Aisén,2022-09-22,0.0575708504817535
112,Aisén,2022-09-23,0.061899854810757826
112,Aisén,2022-09-24,0.061899854810757826
112,Aisén,2022-09-25,0.03809033100123402
112,Aisén,2022-09-26,0.026227340190874786
112,Aisén,2022-09-27,0.01978265705446233
112,Aisén,2022-09-28,0.014386663040418355
112,Aisén,2022-09-29,0.01626327575446949
112,Aisén,2022-09-30,0.01453167402286776
112,Aisén,2022-10-01,0.01453167402286776
112,Aisén,2022-10-02,0.03238881688001062
112,Aisén,2022-10-03,0.031045715536909275
112,Aisén,2022-10-04,0.03810038925824966
112,Aisén,2022-10-05,0.04393564988803084
112,Aisén,2022-10-06,0.049377826758779136
112,Aisén,2022-10-07,0.056747201570014415
112,Aisén,2022-10-08,0.0677362125590254
122,Antártica Chilena,2020-03-20,NA
122,Antártica Chilena,2020-03-21,NA
122,Antártica Chilena,2020-03-22,NA
122,Antártica Chilena,2020-03-23,NA
122,Antártica Chilena,2020-03-24,NA
122,Antártica Chilena,2020-03-25,NA
122,Antártica Chilena,2020-03-26,NA
122,Antártica Chilena,2020-03-27,NA
122,Antártica Chilena,2020-03-28,NA
122,Antártica Chilena,2020-03-29,NA
122,Antártica Chilena,2020-03-30,NA
122,Antártica Chilena,2020-03-31,NA
122,Antártica Chilena,2020-04-01,NA
122,Antártica Chilena,2020-04-02,NA
122,Antártica Chilena,2020-04-03,NA
122,Antártica Chilena,2020-04-04,NA
122,Antártica Chilena,2020-04-05,NA
122,Antártica Chilena,2020-04-06,NA
122,Antártica Chilena,2020-04-07,NA
122,Antártica Chilena,2020-04-08,NA
122,Antártica Chilena,2020-04-09,NA
122,Antártica Chilena,2020-04-10,NA
122,Antártica Chilena,2020-04-11,NA
122,Antártica Chilena,2020-04-12,NA
122,Antártica Chilena,2020-04-13,NA
122,Antártica Chilena,2020-04-14,NA
122,Antártica Chilena,2020-04-15,NA
122,Antártica Chilena,2020-04-16,NA
122,Antártica Chilena,2020-04-17,NA
122,Antártica Chilena,2020-04-18,NA
122,Antártica Chilena,2020-04-19,NA
122,Antártica Chilena,2020-04-20,NA
122,Antártica Chilena,2020-04-21,NA
122,Antártica Chilena,2020-04-22,NA
122,Antártica Chilena,2020-04-23,NA
122,Antártica Chilena,2020-04-24,NA
122,Antártica Chilena,2020-04-25,NA
122,Antártica Chilena,2020-04-26,NA
122,Antártica Chilena,2020-04-27,NA
122,Antártica Chilena,2020-04-28,NA
122,Antártica Chilena,2020-04-29,NA
122,Antártica Chilena,2020-04-30,NA
122,Antártica Chilena,2020-05-01,NA
122,Antártica Chilena,2020-05-02,NA
122,Antártica Chilena,2020-05-03,NA
122,Antártica Chilena,2020-05-04,NA
122,Antártica Chilena,2020-05-05,NA
122,Antártica Chilena,2020-05-06,NA
122,Antártica Chilena,2020-05-07,NA
122,Antártica Chilena,2020-05-08,NA
122,Antártica Chilena,2020-05-09,NA
122,Antártica Chilena,2020-05-10,NA
122,Antártica Chilena,2020-05-11,NA
122,Antártica Chilena,2020-05-12,NA
122,Antártica Chilena,2020-05-13,NA
122,Antártica Chilena,2020-05-14,NA
122,Antártica Chilena,2020-05-15,NA
122,Antártica Chilena,2020-05-16,NA
122,Antártica Chilena,2020-05-17,NA
122,Antártica Chilena,2020-05-18,NA
122,Antártica Chilena,2020-05-19,NA
122,Antártica Chilena,2020-05-20,NA
122,Antártica Chilena,2020-05-21,NA
122,Antártica Chilena,2020-05-22,NA
122,Antártica Chilena,2020-05-23,NA
122,Antártica Chilena,2020-05-24,NA
122,Antártica Chilena,2020-05-25,NA
122,Antártica Chilena,2020-05-26,NA
122,Antártica Chilena,2020-05-27,NA
122,Antártica Chilena,2020-05-28,NA
122,Antártica Chilena,2020-05-29,NA
122,Antártica Chilena,2020-05-30,NA
122,Antártica Chilena,2020-05-31,NA
122,Antártica Chilena,2020-06-01,NA
122,Antártica Chilena,2020-06-02,NA
122,Antártica Chilena,2020-06-03,NA
122,Antártica Chilena,2020-06-04,NA
122,Antártica Chilena,2020-06-05,NA
122,Antártica Chilena,2020-06-06,NA
122,Antártica Chilena,2020-06-07,NA
122,Antártica Chilena,2020-06-08,NA
122,Antártica Chilena,2020-06-09,NA
122,Antártica Chilena,2020-06-10,NA
122,Antártica Chilena,2020-06-11,NA
122,Antártica Chilena,2020-06-12,NA
122,Antártica Chilena,2020-06-13,NA
122,Antártica Chilena,2020-06-14,NA
122,Antártica Chilena,2020-06-15,NA
122,Antártica Chilena,2020-06-16,NA
122,Antártica Chilena,2020-06-17,NA
122,Antártica Chilena,2020-06-18,NA
122,Antártica Chilena,2020-06-19,NA
122,Antártica Chilena,2020-06-20,NA
122,Antártica Chilena,2020-06-21,NA
122,Antártica Chilena,2020-06-22,NA
122,Antártica Chilena,2020-06-23,NA
122,Antártica Chilena,2020-06-24,NA
122,Antártica Chilena,2020-06-25,NA
122,Antártica Chilena,2020-06-26,NA
122,Antártica Chilena,2020-06-27,NA
122,Antártica Chilena,2020-06-28,NA
122,Antártica Chilena,2020-06-29,NA
122,Antártica Chilena,2020-06-30,NA
122,Antártica Chilena,2020-07-01,NA
122,Antártica Chilena,2020-07-02,NA
122,Antártica Chilena,2020-07-03,NA
122,Antártica Chilena,2020-07-04,NA
122,Antártica Chilena,2020-07-05,NA
122,Antártica Chilena,2020-07-06,NA
122,Antártica Chilena,2020-07-07,NA
122,Antártica Chilena,2020-07-08,NA
122,Antártica Chilena,2020-07-09,NA
122,Antártica Chilena,2020-07-10,NA
122,Antártica Chilena,2020-07-11,NA
122,Antártica Chilena,2020-07-12,NA
122,Antártica Chilena,2020-07-13,NA
122,Antártica Chilena,2020-07-14,NA
122,Antártica Chilena,2020-07-15,NA
122,Antártica Chilena,2020-07-16,NA
122,Antártica Chilena,2020-07-17,NA
122,Antártica Chilena,2020-07-18,NA
122,Antártica Chilena,2020-07-19,NA
122,Antártica Chilena,2020-07-20,NA
122,Antártica Chilena,2020-07-21,NA
122,Antártica Chilena,2020-07-22,NA
122,Antártica Chilena,2020-07-23,NA
122,Antártica Chilena,2020-07-24,NA
122,Antártica Chilena,2020-07-25,NA
122,Antártica Chilena,2020-07-26,NA
122,Antártica Chilena,2020-07-27,NA
122,Antártica Chilena,2020-07-28,NA
122,Antártica Chilena,2020-07-29,NA
122,Antártica Chilena,2020-07-30,NA
122,Antártica Chilena,2020-07-31,NA
122,Antártica Chilena,2020-08-01,NA
122,Antártica Chilena,2020-08-02,NA
122,Antártica Chilena,2020-08-03,NA
122,Antártica Chilena,2020-08-04,NA
122,Antártica Chilena,2020-08-05,NA
122,Antártica Chilena,2020-08-06,NA
122,Antártica Chilena,2020-08-07,NA
122,Antártica Chilena,2020-08-08,NA
122,Antártica Chilena,2020-08-09,NA
122,Antártica Chilena,2020-08-10,NA
122,Antártica Chilena,2020-08-11,NA
122,Antártica Chilena,2020-08-12,NA
122,Antártica Chilena,2020-08-13,NA
122,Antártica Chilena,2020-08-14,0
122,Antártica Chilena,2020-08-15,0.011904761904761904
122,Antártica Chilena,2020-08-16,0.011904761904761904
122,Antártica Chilena,2020-08-17,0.011904761904761904
122,Antártica Chilena,2020-08-18,0.011904761904761904
122,Antártica Chilena,2020-08-19,0.011904761904761904
122,Antártica Chilena,2020-08-20,0.011904761904761904
122,Antártica Chilena,2020-08-21,0.011904761904761904
122,Antártica Chilena,2020-08-22,0.008928571428571428
122,Antártica Chilena,2020-08-23,NA
122,Antártica Chilena,2020-08-24,NA
122,Antártica Chilena,2020-08-25,NA
122,Antártica Chilena,2020-08-26,NA
122,Antártica Chilena,2020-08-27,NA
122,Antártica Chilena,2020-08-28,NA
122,Antártica Chilena,2020-08-29,NA
122,Antártica Chilena,2020-08-30,0.11129032258064517
